,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Asymmetrique Activity Score,Asymmetrique Profile Score,Cluster
74,0.035460992907801414,0.10481984089845578,0.03036363636363636,0.5,0.6666666666666667,0.0
75,0.014184397163120567,0.5011698642957417,0.03636363636363636,0.40000000000000013,0.6666666666666667,1.0
76,0.0425531914893617,0.2784277023865232,0.05454545454545454,0.6000000000000001,1.0000000000000002,0.0
78,0.028368794326241134,0.24333177351427235,0.07272727272727272,0.19999999999999996,0.4444444444444444,2.0
80,0.014184397163120567,0.1839026672905943,0.03636363636363636,0.6000000000000001,0.33333333333333326,2.0
82,0.0,0.0,0.0,0.7,0.5555555555555556,2.0
83,0.0,0.0,0.0,0.9000000000000001,0.4444444444444444,2.0
84,0.02127659574468085,0.5315863359850258,0.05454545454545454,0.8,0.4444444444444444,1.0
85,0.02127659574468085,0.15676181562938699,0.05454545454545454,0.6000000000000001,0.22222222222222232,2.0
86,0.028368794326241134,0.03509592887225082,0.07272727272727272,0.6000000000000001,0.22222222222222232,2.0
87,0.0425531914893617,0.04539073467477773,0.05454545454545454,0.7,0.7777777777777779,0.0
89,0.014184397163120567,0.5077211043518952,0.03636363636363636,0.5,0.33333333333333326,1.0
90,0.02127659574468085,0.10014038371548901,0.05454545454545454,0.7,0.4444444444444444,2.0
91,0.0425531914893617,0.5418811417875526,0.02727272727272727,0.7,0.33333333333333326,1.0
92,0.028368794326241134,0.04726251754796444,0.07272727272727272,0.7,0.7777777777777779,0.0
93,0.06382978723404255,0.39213851193261584,0.08181818181818182,0.5,0.4444444444444444,1.0
94,0.02127659574468085,0.2508189050070192,0.05454545454545454,0.09999999999999998,0.7777777777777779,0.0
95,0.028368794326241134,0.0753392606457651,0.03636363636363636,0.40000000000000013,0.6666666666666667,0.0
96,0.014184397163120567,0.23912026204960227,0.03636363636363636,0.09999999999999998,0.4444444444444444,2.0
97,0.0,0.0,0.0,0.7,0.4444444444444444,2.0
98,0.035460992907801414,0.5194197473093122,0.09090909090909091,0.8,0.5555555555555556,1.0
99,0.035460992907801414,0.7313991576977071,0.09090909090909091,0.7,1.0000000000000002,1.0
100,0.04964539007092199,0.7641553579784746,0.06363636363636363,0.6000000000000001,0.22222222222222232,1.0
101,0.0,0.0,0.0,0.7,0.4444444444444444,2.0
102,0.0851063829787234,0.3785680861020122,0.07272727272727272,0.5,0.7777777777777779,0.0
103,0.014184397163120567,0.2985493682732803,0.03636363636363636,0.6000000000000001,0.4444444444444444,2.0
104,0.035460992907801414,0.5596630790828264,0.09090909090909091,0.7,0.4444444444444444,1.0
105,0.0425531914893617,0.6948993916705662,0.10909090909090909,0.6000000000000001,0.5555555555555556,1.0
106,0.06382978723404255,0.058493214787084705,0.05454545454545454,0.6000000000000001,0.4444444444444444,2.0
107,0.02127659574468085,0.0772110435189518,0.05454545454545454,0.7,0.4444444444444444,2.0
108,0.0425531914893617,0.1862423958820777,0.05454545454545454,0.7,0.4444444444444444,2.0
109,0.02127659574468085,0.26672905942910624,0.05454545454545454,0.5,0.4444444444444444,2.0
110,0.0425531914893617,0.41881141787552645,0.10909090909090909,0.6000000000000001,0.7777777777777779,1.0
111,0.028368794326241134,0.5568554047730464,0.07272727272727272,0.5,0.7777777777777779,1.0
112,0.0,0.0,0.0,0.6000000000000001,0.8888888888888891,0.0
113,0.035460992907801414,0.7328029948525971,0.09090909090909091,0.30000000000000004,0.4444444444444444,1.0
114,0.035460992907801414,0.34019653720168463,0.09090909090909091,0.6000000000000001,0.4444444444444444,2.0
115,0.05673758865248227,0.3051006083294338,0.07272727272727272,0.5,0.4444444444444444,2.0
116,0.028368794326241134,0.5839962564342537,0.024181818181818183,0.5,0.4444444444444444,1.0
117,0.014184397163120567,0.35891436593355175,0.03636363636363636,0.7,0.33333333333333326,2.0
118,0.07092198581560283,0.12868507253158634,0.06054545454545454,0.7,0.22222222222222232,2.0
119,0.02127659574468085,0.12774918109499298,0.05454545454545454,0.6000000000000001,0.4444444444444444,2.0
121,0.05673758865248227,0.1296209639681797,0.07272727272727272,0.6000000000000001,0.7777777777777779,0.0
122,0.02127659574468085,0.5648104819840899,0.02727272727272727,0.8,0.4444444444444444,1.0
123,0.014184397163120567,0.018249883013570427,0.01818181818181818,0.8,0.4444444444444444,2.0
124,0.028368794326241134,0.7664950865699579,0.07272727272727272,0.40000000000000013,0.7777777777777779,1.0
125,0.11347517730496454,0.024801123069723912,0.2909090909090909,0.7,0.22222222222222232,2.0
126,0.0070921985815602835,0.05942910622367806,0.01818181818181818,0.8,0.7777777777777779,0.0
127,0.035460992907801414,0.04679457182966776,0.09090909090909091,0.7,0.7777777777777779,0.0
128,0.028368794326241134,0.15114646700982687,0.07272727272727272,0.5,0.7777777777777779,0.0
129,0.014184397163120567,0.07487131492746842,0.01818181818181818,0.8,0.4444444444444444,2.0
130,0.0,0.0,0.0,0.7,0.8888888888888891,0.0
131,0.0070921985815602835,0.12306972391202621,0.01818181818181818,0.6000000000000001,0.33333333333333326,2.0
132,0.014184397163120567,0.5699578848853534,0.03636363636363636,0.30000000000000004,0.4444444444444444,1.0
135,0.035460992907801414,0.5105287786616752,0.09090909090909091,0.5,1.0000000000000002,1.0
136,0.028368794326241134,0.1361722040243332,0.07272727272727272,0.6000000000000001,0.5555555555555556,2.0
137,0.0,0.0,0.0,0.7,0.5555555555555556,2.0
138,0.0070921985815602835,0.8231165184838559,0.01818181818181818,0.8,0.4444444444444444,1.0
139,0.04964539007092199,0.01918577445016378,0.06363636363636363,0.6000000000000001,0.33333333333333326,2.0
140,0.035460992907801414,0.18062704726251755,0.09090909090909091,0.6000000000000001,0.6666666666666667,0.0
141,0.0425531914893617,0.10107627515208237,0.03636363636363636,0.6000000000000001,0.22222222222222232,2.0
142,0.035460992907801414,0.7501169864295743,0.09090909090909091,0.6000000000000001,1.0000000000000002,1.0
143,0.04964539007092199,0.049602246139447824,0.06363636363636363,0.6000000000000001,0.22222222222222232,2.0
144,0.014184397163120567,0.034160037435657466,0.03636363636363636,0.40000000000000013,0.4444444444444444,2.0
145,0.014184397163120567,0.03603182030884418,0.03636363636363636,0.5,0.4444444444444444,2.0
146,0.02127659574468085,0.3359850257370145,0.05454545454545454,0.5,0.33333333333333326,2.0
147,0.035460992907801414,0.20215255030416474,0.03036363636363636,0.6000000000000001,0.7777777777777779,0.0
148,0.035460992907801414,0.1085634066448292,0.045454545454545456,0.5,0.5555555555555556,2.0
149,0.014184397163120567,0.3284978942442677,0.03636363636363636,0.6000000000000001,0.22222222222222232,2.0
150,0.035460992907801414,0.28731867103416003,0.09090909090909091,0.7,0.8888888888888891,0.0
151,0.0070921985815602835,0.8460458586803932,0.01818181818181818,0.6000000000000001,0.33333333333333326,1.0
152,0.014184397163120567,0.10949929808142256,0.01818181818181818,0.7,0.7777777777777779,0.0
153,0.02127659574468085,0.11464670098268602,0.05454545454545454,0.5,0.6666666666666667,0.0
154,0.05673758865248227,0.5933551708001872,0.07272727272727272,0.8,0.7777777777777779,1.0
155,0.014184397163120567,0.026204960224613945,0.03636363636363636,0.40000000000000013,0.4444444444444444,2.0
156,0.028368794326241134,0.0814225549836219,0.03636363636363636,0.5,0.22222222222222232,2.0
157,0.028368794326241134,0.5376696303228826,0.03636363636363636,0.6000000000000001,0.7777777777777779,1.0
158,0.014184397163120567,0.15582592419279365,0.03636363636363636,0.6000000000000001,0.22222222222222232,2.0
159,0.04964539007092199,0.22040243331773515,0.04236363636363636,0.6000000000000001,0.4444444444444444,2.0
160,0.02127659574468085,0.4726251754796444,0.05454545454545454,0.7,0.5555555555555556,1.0
161,0.07092198581560283,0.8493214787084699,0.06054545454545454,0.7,0.6666666666666667,1.0
162,0.014184397163120567,0.021993448759943846,0.03636363636363636,0.6000000000000001,0.5555555555555556,2.0
163,0.02127659574468085,0.7150210575573234,0.02727272727272727,0.6000000000000001,0.5555555555555556,1.0
164,0.0425531914893617,0.43004211511464674,0.10909090909090909,0.6000000000000001,1.0000000000000002,0.0
165,0.07092198581560283,0.09078146934955546,0.09090909090909091,0.5,0.4444444444444444,2.0
166,0.0070921985815602835,0.5489003275620028,0.01818181818181818,0.6000000000000001,0.4444444444444444,1.0
167,0.014184397163120567,0.16424894712213384,0.03636363636363636,0.5,0.4444444444444444,2.0
168,0.0851063829787234,0.23069723912026205,0.21818181818181817,0.8,0.5555555555555556,2.0
169,0.02127659574468085,0.17828731867103417,0.02727272727272727,0.5,0.6666666666666667,0.0
170,0.014184397163120567,0.9096864763687412,0.03636363636363636,0.6000000000000001,0.22222222222222232,1.0
171,0.035460992907801414,0.030416471689284044,0.09090909090909091,0.5,0.6666666666666667,0.0
172,0.04964539007092199,0.6242395882077679,0.12727272727272726,0.6000000000000001,0.5555555555555556,1.0
173,0.04964539007092199,0.2877866167524567,0.12727272727272726,0.5,0.4444444444444444,2.0
174,0.0,0.0,0.0,0.6000000000000001,1.0000000000000002,0.0
175,0.0070921985815602835,0.11698642957416941,0.01818181818181818,0.5,0.4444444444444444,2.0
176,0.014184397163120567,0.1792232101076275,0.03636363636363636,0.6000000000000001,0.5555555555555556,2.0
178,0.0,0.0,0.0,0.6000000000000001,0.8888888888888891,0.0
181,0.0,0.0,0.0,0.6000000000000001,0.4444444444444444,2.0
182,0.028368794326241134,0.4230229293401966,0.07272727272727272,0.9000000000000001,0.22222222222222232,2.0
183,0.0070921985815602835,0.07674309780065512,0.01818181818181818,0.6000000000000001,0.4444444444444444,2.0
184,0.014184397163120567,0.8390266729059429,0.03636363636363636,0.30000000000000004,0.4444444444444444,1.0
185,0.035460992907801414,0.8614880673841835,0.09090909090909091,0.7,0.4444444444444444,1.0
186,0.05673758865248227,0.4103883949461863,0.048545454545454544,0.6000000000000001,0.5555555555555556,1.0
187,0.0,0.0,0.0,0.6000000000000001,1.0000000000000002,0.0
188,0.0851063829787234,0.6602714085166121,0.10909090909090909,0.8,0.5555555555555556,1.0
189,0.0425531914893617,0.18015910154422088,0.10909090909090909,0.7,0.5555555555555556,2.0
190,0.0,0.0,0.0,0.9000000000000001,0.4444444444444444,2.0
191,0.0851063829787234,0.031820308844174076,0.03109090909090909,0.8,0.4444444444444444,2.0
192,0.0,0.0,0.0,0.9000000000000001,0.4444444444444444,2.0
193,0.02127659574468085,0.0898455779129621,0.05454545454545454,0.6000000000000001,0.6666666666666667,0.0
194,0.035460992907801414,0.14459522695367338,0.09090909090909091,0.7,0.7777777777777779,0.0
196,0.028368794326241134,0.16003743565746376,0.07272727272727272,0.6000000000000001,0.4444444444444444,2.0
197,0.014184397163120567,0.036499766027140855,0.01818181818181818,0.7,0.4444444444444444,2.0
198,0.0,0.0,0.0,0.9000000000000001,0.4444444444444444,2.0
199,0.0,0.0,0.0,0.9000000000000001,0.4444444444444444,2.0
200,0.035460992907801414,0.5774450163781002,0.03036363636363636,0.8,0.6666666666666667,1.0
201,0.05673758865248227,0.006551240056153486,0.14545454545454545,0.7,0.4444444444444444,2.0
202,0.0,0.0,0.0,0.7,0.4444444444444444,2.0
203,0.028368794326241134,0.03603182030884418,0.07272727272727272,0.40000000000000013,0.22222222222222232,2.0
204,0.02127659574468085,0.6078614880673843,0.05454545454545454,0.8,0.22222222222222232,1.0
205,0.0,0.0,0.0,0.6000000000000001,0.8888888888888891,0.0
206,0.014184397163120567,0.21385119326158167,0.03636363636363636,0.5,0.22222222222222232,2.0
207,0.035460992907801414,0.16752456715021058,0.09090909090909091,0.7,0.4444444444444444,2.0
208,0.02127659574468085,0.22508189050070193,0.05454545454545454,0.5,0.5555555555555556,2.0
209,0.014184397163120567,0.0959288722508189,0.03636363636363636,0.30000000000000004,0.4444444444444444,2.0
210,0.0070921985815602835,0.5175479644361254,0.01818181818181818,0.7,0.5555555555555556,1.0
211,0.06382978723404255,0.9138979878334114,0.03272727272727273,0.7,0.6666666666666667,1.0
213,0.0,0.0,0.0,0.6000000000000001,0.6666666666666667,0.0
214,0.035460992907801414,0.09686476368741226,0.045454545454545456,0.40000000000000013,0.7777777777777779,0.0
215,0.014184397163120567,0.7426298549368273,0.03636363636363636,0.6000000000000001,0.22222222222222232,1.0
216,0.014184397163120567,0.7061300889096865,0.03636363636363636,0.19999999999999996,0.7777777777777779,1.0
217,0.028368794326241134,0.15489003275620028,0.07272727272727272,0.40000000000000013,0.4444444444444444,2.0
218,0.028368794326241134,0.08750584932147872,0.07272727272727272,0.5,0.7777777777777779,0.0
219,0.02127659574468085,0.6583996256434254,0.02727272727272727,0.7,0.4444444444444444,1.0
220,0.0,0.0,0.0,0.7,0.7777777777777779,0.0
221,0.0070921985815602835,0.057557323350491345,0.01818181818181818,0.6000000000000001,0.22222222222222232,2.0
222,0.0070921985815602835,0.04679457182966776,0.01818181818181818,0.6000000000000001,0.4444444444444444,2.0
223,0.06382978723404255,0.5446888160973328,0.08181818181818182,0.8,0.4444444444444444,1.0
224,0.0,0.0,0.0,0.7,0.4444444444444444,2.0
225,0.0070921985815602835,0.6373420683200749,0.01818181818181818,0.6000000000000001,0.33333333333333326,1.0
226,0.04964539007092199,0.49181094992980817,0.06363636363636363,0.6000000000000001,0.4444444444444444,1.0
227,0.014184397163120567,0.8497894244267665,0.03636363636363636,0.6000000000000001,0.6666666666666667,1.0
228,0.04964539007092199,0.03462798315395414,0.04236363636363636,0.5,0.7777777777777779,0.0
229,0.09219858156028368,0.025269068788020592,0.11818181818181818,0.7,0.4444444444444444,2.0
230,0.02127659574468085,0.5535797847449696,0.05454545454545454,0.5,0.6666666666666667,1.0
231,0.02127659574468085,0.030884417407580723,0.05454545454545454,0.6000000000000001,0.33333333333333326,2.0
232,0.02127659574468085,0.5250350959288723,0.02727272727272727,0.7,0.4444444444444444,1.0
233,0.0425531914893617,0.06317267197005148,0.10909090909090909,0.6000000000000001,0.7777777777777779,0.0
234,0.06382978723404255,0.14365933551708002,0.03272727272727273,0.6000000000000001,0.7777777777777779,0.0
235,0.0851063829787234,0.013102480112306972,0.10909090909090909,0.6000000000000001,0.5555555555555556,2.0
236,0.0,0.0,0.0,0.6000000000000001,0.4444444444444444,2.0
237,0.035460992907801414,0.14319138979878335,0.09090909090909091,0.6000000000000001,0.22222222222222232,2.0
238,0.04964539007092199,0.0542817033224146,0.12727272727272726,0.7,0.7777777777777779,0.0
239,0.014184397163120567,0.4932147870846982,0.03636363636363636,0.6000000000000001,0.7777777777777779,1.0
240,0.02127659574468085,0.09124941506785213,0.05454545454545454,0.7,0.4444444444444444,2.0
241,0.0,0.0,0.0,0.9000000000000001,0.4444444444444444,2.0
242,0.02127659574468085,0.34253626579316804,0.05454545454545454,0.6000000000000001,0.6666666666666667,0.0
243,0.04964539007092199,0.5287786616752457,0.04236363636363636,0.7,0.5555555555555556,1.0
244,0.09219858156028368,0.2779597566682265,0.07872727272727273,0.5,0.4444444444444444,2.0
245,0.035460992907801414,0.5226953673373889,0.09090909090909091,0.7,0.4444444444444444,1.0
246,0.09929078014184398,0.16565278427702387,0.2545454545454545,0.6000000000000001,0.22222222222222232,2.0
247,0.02127659574468085,0.10154422087037904,0.05454545454545454,0.5,0.4444444444444444,2.0
248,0.0,0.0,0.0,0.7,0.4444444444444444,2.0
249,0.035460992907801414,0.8596162845109968,0.045454545454545456,0.6000000000000001,0.6666666666666667,1.0
250,0.0070921985815602835,0.14131960692559664,0.01818181818181818,0.6000000000000001,0.6666666666666667,0.0
251,0.0425531914893617,0.014974262985493684,0.10909090909090909,0.7,0.7777777777777779,0.0
252,0.0070921985815602835,0.5737014506317267,0.01818181818181818,0.6000000000000001,0.6666666666666667,1.0
253,0.028368794326241134,0.06738418343472158,0.07272727272727272,0.5,0.6666666666666667,0.0
254,0.014184397163120567,0.2952737482452036,0.01818181818181818,0.8,0.4444444444444444,2.0
255,0.0070921985815602835,0.41693963500233977,0.01818181818181818,0.7,0.8888888888888891,1.0
256,0.0,0.0,0.0,0.7,0.4444444444444444,2.0
257,0.02127659574468085,0.10996724379971924,0.05454545454545454,0.6000000000000001,0.4444444444444444,2.0
258,0.014184397163120567,0.21197941038839496,0.03636363636363636,0.40000000000000013,0.4444444444444444,2.0
259,0.02127659574468085,0.028076743097800658,0.02727272727272727,0.6000000000000001,0.22222222222222232,2.0
260,0.0,0.0,0.0,0.7,0.4444444444444444,2.0
261,0.06382978723404255,0.04492278895648105,0.08181818181818182,0.5,0.4444444444444444,2.0
262,0.0,0.0,0.0,0.6000000000000001,0.4444444444444444,2.0
263,0.0,0.0,0.0,0.7,0.4444444444444444,2.0
264,0.07801418439716312,0.386055217594759,0.19999999999999998,0.9000000000000001,0.4444444444444444,1.0
265,0.0,0.0,0.0,0.9000000000000001,0.4444444444444444,2.0
266,0.07801418439716312,0.004679457182966776,0.09999999999999999,0.40000000000000013,0.4444444444444444,2.0
268,0.02127659574468085,0.540009358914366,0.01818181818181818,0.8,0.4444444444444444,1.0
270,0.0,0.0,0.0,0.6000000000000001,0.8888888888888891,0.0
271,0.0425531914893617,0.04866635470285447,0.05454545454545454,0.7,0.4444444444444444,2.0
272,0.02127659574468085,0.15489003275620028,0.05454545454545454,0.5,0.4444444444444444,2.0
273,0.035460992907801414,0.13757604117922323,0.045454545454545456,0.40000000000000013,0.4444444444444444,2.0
274,0.035460992907801414,0.16144127281235376,0.09090909090909091,0.6000000000000001,0.4444444444444444,2.0
275,0.014184397163120567,0.08048666354702855,0.03636363636363636,0.30000000000000004,0.4444444444444444,2.0
276,0.028368794326241134,0.1066916237716425,0.07272727272727272,0.6000000000000001,0.8888888888888891,0.0
277,0.035460992907801414,0.012166588675713618,0.09090909090909091,0.7,0.33333333333333326,2.0
278,0.0,0.0,0.0,0.7,0.4444444444444444,2.0
279,0.028368794326241134,0.20402433317735144,0.07272727272727272,0.40000000000000013,0.22222222222222232,2.0
280,0.035460992907801414,0.47168928404305105,0.09090909090909091,0.7,0.33333333333333326,1.0
281,0.12056737588652482,0.03322414599906411,0.061818181818181814,0.5,0.5555555555555556,2.0
282,0.05673758865248227,0.020121665886757137,0.14545454545454545,0.7,0.7777777777777779,0.0
283,0.028368794326241134,0.13757604117922323,0.07272727272727272,0.5,0.7777777777777779,0.0
284,0.014184397163120567,0.7150210575573234,0.01818181818181818,0.7,0.4444444444444444,1.0
285,0.0,0.0,0.0,0.7,0.4444444444444444,2.0
286,0.0,0.0,0.0,0.6000000000000001,0.4444444444444444,2.0
287,0.0070921985815602835,0.09967243799719233,0.01818181818181818,0.6000000000000001,0.22222222222222232,2.0
288,0.028368794326241134,0.014506317267197005,0.024181818181818183,0.7,0.7777777777777779,0.0
289,0.02127659574468085,0.18203088441740758,0.05454545454545454,0.40000000000000013,0.4444444444444444,2.0
290,0.0,0.0,0.0,0.9000000000000001,0.4444444444444444,2.0
291,0.028368794326241134,0.04539073467477773,0.07272727272727272,0.7,0.4444444444444444,2.0
292,0.09219858156028368,0.09078146934955546,0.23636363636363636,0.7,0.7777777777777779,0.0
293,0.014184397163120567,0.24613944782405242,0.03636363636363636,0.6000000000000001,0.7777777777777779,0.0
294,0.07092198581560283,0.005147402901263453,0.18181818181818182,0.0,0.4444444444444444,2.0
295,0.035460992907801414,0.13897987833411324,0.045454545454545456,0.6000000000000001,0.4444444444444444,2.0
296,0.028368794326241134,0.0814225549836219,0.07272727272727272,0.5,0.7777777777777779,0.0
297,0.028368794326241134,0.0056153486195601315,0.07272727272727272,0.6000000000000001,0.5555555555555556,2.0
298,0.035460992907801414,0.11885821244735612,0.022727272727272728,0.40000000000000013,0.7777777777777779,0.0
300,0.0,0.0,0.0,0.9000000000000001,0.4444444444444444,2.0
301,0.028368794326241134,0.2784277023865232,0.07272727272727272,0.7,0.6666666666666667,0.0
302,0.04964539007092199,0.11698642957416941,0.04236363636363636,0.6000000000000001,0.22222222222222232,2.0
303,0.07801418439716312,0.5563874590547497,0.19999999999999998,0.7,0.7777777777777779,1.0
304,0.035460992907801414,0.034160037435657466,0.09090909090909091,0.6000000000000001,0.4444444444444444,2.0
305,0.02127659574468085,0.2297613476836687,0.05454545454545454,0.6000000000000001,1.0000000000000002,0.0
306,0.04964539007092199,0.599438465138044,0.031818181818181815,0.7,0.4444444444444444,1.0
307,0.02127659574468085,0.05474964904071128,0.05454545454545454,0.7,0.4444444444444444,2.0
308,0.035460992907801414,0.6986429574169397,0.03036363636363636,0.6000000000000001,0.4444444444444444,1.0
309,0.035460992907801414,0.12306972391202621,0.045454545454545456,0.8,0.7777777777777779,0.0
310,0.04964539007092199,0.09686476368741226,0.06363636363636363,0.6000000000000001,0.4444444444444444,2.0
311,0.028368794326241134,0.0313523631258774,0.07272727272727272,0.7,0.7777777777777779,0.0
312,0.0425531914893617,0.4052409920449228,0.05454545454545454,0.6000000000000001,0.22222222222222232,2.0
313,0.0425531914893617,0.19606925596630792,0.10909090909090909,0.5,0.7777777777777779,0.0
314,0.07801418439716312,0.08797379503977538,0.09999999999999999,0.6000000000000001,0.4444444444444444,2.0
